ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,ID_EMPLOYEE
4828,CA-2014-152562,1/11/2014,8/11/2014,Standard Class,JO-15145,OFF-ST-10000464,69.52,2,0,19.4656,2
4829,CA-2014-152562,1/11/2014,8/11/2014,Standard Class,JO-15145,OFF-AR-10001919,5.64,3,0,1.6356,8
4830,CA-2016-152408,15/5/2016,21/5/2016,Standard Class,TT-21220,OFF-BI-10002393,13.776,3,0.2,4.4772,6
4831,CA-2014-120278,7/11/2014,12/11/2014,Standard Class,MS-17365,OFF-AP-10001293,245.88,6,0,68.8464,9
4832,CA-2014-120278,7/11/2014,12/11/2014,Standard Class,MS-17365,OFF-ST-10004258,36.63,3,0,9.8901,4
4833,CA-2014-120278,7/11/2014,12/11/2014,Standard Class,MS-17365,OFF-ST-10002214,22.58,2,0,5.8708,2
4834,CA-2014-120278,7/11/2014,12/11/2014,Standard Class,MS-17365,OFF-BI-10004970,12.39,3,0,5.8233,6
4835,CA-2017-167661,5/10/2017,10/10/2017,Standard Class,MP-18175,OFF-BI-10002571,39.92,5,0.2,13.473,7
4836,CA-2017-167661,5/10/2017,10/10/2017,Standard Class,MP-18175,OFF-PA-10002581,61.96,2,0,27.882,7
4837,CA-2017-167661,5/10/2017,10/10/2017,Standard Class,MP-18175,OFF-BI-10001097,19.936,4,0.2,7.2268,8
4838,CA-2017-106831,1/6/2017,3/6/2017,First Class,FH-14350,OFF-BI-10003429,3.798,2,0.7,-2.6586,6
4839,CA-2017-106831,1/6/2017,3/6/2017,First Class,FH-14350,OFF-PA-10000682,27.744,6,0.2,10.0572,7
4840,CA-2017-106831,1/6/2017,3/6/2017,First Class,FH-14350,TEC-PH-10001700,158.376,4,0.4,-34.3148,4
4841,CA-2017-154123,20/11/2017,25/11/2017,Standard Class,SC-20050,FUR-FU-10000629,27.58,2,0,11.5836,7
4842,CA-2016-136049,23/12/2016,28/12/2016,Standard Class,NM-18520,OFF-BI-10001267,5.553,3,0.7,-4.0722,4
4843,CA-2017-118402,29/9/2017,4/10/2017,Standard Class,JO-15280,OFF-ST-10001418,243.92,5,0.2,-54.882,7
4844,US-2016-139388,7/11/2016,9/11/2016,First Class,CC-12475,OFF-FA-10004968,14.96,4,0,0.2992,4
4845,US-2014-128685,4/4/2014,5/4/2014,First Class,MZ-17515,OFF-BI-10004140,7.184,2,0.2,2.245,7
4846,CA-2015-124044,23/7/2015,26/7/2015,Second Class,MS-17830,OFF-BI-10003460,10.512,3,0.2,3.6792,8
4847,CA-2014-164469,25/6/2014,27/6/2014,Second Class,GK-14620,TEC-PH-10002115,263.96,5,0.2,19.797,7
4848,CA-2014-164469,25/6/2014,27/6/2014,Second Class,GK-14620,OFF-AR-10003478,71.632,11,0.2,17.908,2
4849,CA-2014-164469,25/6/2014,27/6/2014,Second Class,GK-14620,OFF-AR-10000475,9.328,1,0.2,0.8162,5
4850,CA-2014-107818,8/9/2014,14/9/2014,Standard Class,MC-17275,OFF-AR-10003045,5.88,2,0,2.646,4
4851,CA-2014-107818,8/9/2014,14/9/2014,Standard Class,MC-17275,FUR-CH-10000454,975.92,5,0.2,121.99,9
4852,CA-2014-107818,8/9/2014,14/9/2014,Standard Class,MC-17275,OFF-AR-10000380,303.84,8,0,91.152,5
4853,CA-2014-107818,8/9/2014,14/9/2014,Standard Class,MC-17275,OFF-ST-10000736,485.88,6,0,19.4352,7
4854,CA-2014-113320,12/12/2014,15/12/2014,Second Class,LH-17155,FUR-FU-10004270,12.54,3,0,4.5144,3
4855,CA-2014-113320,12/12/2014,15/12/2014,Second Class,LH-17155,OFF-ST-10000617,8.94,3,0,0.6258,6
4856,CA-2014-113320,12/12/2014,15/12/2014,Second Class,LH-17155,FUR-FU-10001706,9.24,3,0,4.4352,2
4857,CA-2015-137526,13/1/2015,17/1/2015,Standard Class,PB-19150,OFF-BI-10003364,70.008,3,0.2,24.5028,6
4858,CA-2015-137526,13/1/2015,17/1/2015,Standard Class,PB-19150,FUR-FU-10001861,77.6,4,0,38.024,8
4859,CA-2015-137526,13/1/2015,17/1/2015,Standard Class,PB-19150,FUR-FU-10004845,464.85,9,0,92.97,8
4860,CA-2017-136063,15/12/2017,19/12/2017,Standard Class,SS-20140,OFF-AR-10000823,10.192,7,0.2,1.0192,6
4861,CA-2016-101546,18/12/2016,24/12/2016,Standard Class,GK-14620,OFF-BI-10001359,1793.98,2,0,843.1706,1
4862,CA-2014-138940,11/4/2014,16/4/2014,Second Class,GM-14455,TEC-PH-10001835,758.352,6,0.2,265.4232,8
4863,CA-2016-125164,10/11/2016,14/11/2016,Standard Class,SH-19975,OFF-BI-10001191,20.368,1,0.2,7.3834,4
4864,CA-2016-125164,10/11/2016,14/11/2016,Standard Class,SH-19975,OFF-BI-10003982,49.848,3,0.2,16.8237,6
4865,CA-2017-163531,26/6/2017,30/6/2017,Standard Class,SC-20725,TEC-PH-10001425,239.97,3,0,67.1916,9
4866,CA-2017-122490,13/11/2017,18/11/2017,Standard Class,TT-21070,FUR-CH-10001215,2404.704,6,0.2,150.294,6
4867,CA-2017-122490,13/11/2017,18/11/2017,Standard Class,TT-21070,OFF-BI-10001718,563.024,11,0.2,190.0206,6
4868,CA-2017-122490,13/11/2017,18/11/2017,Standard Class,TT-21070,OFF-ST-10000991,344.91,3,0,10.3473,9
4869,CA-2017-122490,13/11/2017,18/11/2017,Standard Class,TT-21070,OFF-LA-10001613,8.64,3,0,4.2336,8
4870,CA-2017-131366,24/11/2017,29/11/2017,Standard Class,SC-20440,TEC-PH-10003437,89.988,2,0.4,-14.998,5
4871,CA-2017-131366,24/11/2017,29/11/2017,Standard Class,SC-20440,OFF-PA-10000675,229.544,7,0.2,83.2097,7
4872,CA-2017-164042,23/5/2017,27/5/2017,Standard Class,KL-16645,OFF-FA-10000840,1.824,2,0.2,0.6156,2
4873,CA-2017-164042,23/5/2017,27/5/2017,Standard Class,KL-16645,OFF-AP-10001947,18.32,5,0.8,-46.716,7
4874,CA-2017-164042,23/5/2017,27/5/2017,Standard Class,KL-16645,OFF-ST-10002301,48.816,3,0.2,-11.5938,4
4875,CA-2017-164042,23/5/2017,27/5/2017,Standard Class,KL-16645,OFF-BI-10001922,1.188,1,0.8,-1.9602,9
4876,CA-2014-132864,2/12/2014,7/12/2014,Standard Class,KN-16390,TEC-AC-10001267,119.8,5,0.2,29.95,2
4877,US-2014-155817,3/10/2014,9/10/2014,Standard Class,SL-20155,OFF-ST-10000532,61.568,2,0.2,4.6176,6
4878,US-2014-155817,3/10/2014,9/10/2014,Standard Class,SL-20155,OFF-AR-10002335,6.192,3,0.2,0.4644,4
4879,US-2016-131891,29/7/2016,31/7/2016,First Class,PW-19240,OFF-BI-10000201,2.214,3,0.7,-1.476,9
4880,CA-2017-143567,2/11/2017,5/11/2017,Second Class,TB-21175,OFF-EN-10004846,5.32,2,0,2.6068,5
4881,CA-2017-143567,2/11/2017,5/11/2017,Second Class,TB-21175,FUR-CH-10000454,975.92,4,0,292.776,2
4882,CA-2017-143567,2/11/2017,5/11/2017,Second Class,TB-21175,TEC-AC-10004145,2249.91,9,0,517.4793,7
4883,CA-2017-143567,2/11/2017,5/11/2017,Second Class,TB-21175,OFF-ST-10001580,59.92,4,0,16.7776,9
4884,CA-2017-104080,8/3/2017,15/3/2017,Standard Class,AH-10210,OFF-BI-10003876,171.2,5,0.2,64.2,4
4885,CA-2017-104080,8/3/2017,15/3/2017,Standard Class,AH-10210,OFF-AR-10001972,3.36,2,0,0.8736,8
4886,CA-2014-151379,16/12/2014,20/12/2014,Standard Class,SC-20695,OFF-PA-10000595,114.2,5,0,52.532,9
4887,CA-2016-163167,28/11/2016,1/12/2016,Second Class,RF-19345,FUR-CH-10004477,182.67,3,0,52.9743,4
4888,CA-2016-163167,28/11/2016,1/12/2016,Second Class,RF-19345,TEC-AC-10003441,101.7,6,0,6.102,8
4889,CA-2016-163167,28/11/2016,1/12/2016,Second Class,RF-19345,OFF-ST-10004459,1126.02,3,0,56.301,8
4890,CA-2016-163167,28/11/2016,1/12/2016,Second Class,RF-19345,OFF-ST-10003805,1263.3,6,0,315.825,1
4891,CA-2016-135776,23/12/2016,30/12/2016,Standard Class,EH-13765,OFF-AR-10001246,8.82,3,0,2.5578,4
4892,CA-2016-135776,23/12/2016,30/12/2016,Standard Class,EH-13765,OFF-PA-10001295,37.94,2,0,18.2112,4
4893,CA-2016-135776,23/12/2016,30/12/2016,Standard Class,EH-13765,OFF-AR-10001231,4.2,2,0,1.176,2
4894,CA-2016-135776,23/12/2016,30/12/2016,Standard Class,EH-13765,OFF-ST-10002743,227.28,2,0,2.2728,4
4895,CA-2016-135776,23/12/2016,30/12/2016,Standard Class,EH-13765,OFF-PA-10004327,47.9,1,0,22.992,5
4896,CA-2016-135776,23/12/2016,30/12/2016,Standard Class,EH-13765,OFF-EN-10004773,61.96,2,0,30.3604,6
4897,CA-2016-135776,23/12/2016,30/12/2016,Standard Class,EH-13765,OFF-ST-10003470,1117.92,4,0,55.896,8
4898,US-2014-122021,15/10/2014,17/10/2014,First Class,AC-10660,FUR-CH-10003761,183.372,2,0.3,-7.8588,4
4899,US-2014-122021,15/10/2014,17/10/2014,First Class,AC-10660,OFF-PA-10002230,7.968,2,0.2,2.8884,8
4900,CA-2016-130484,22/8/2016,27/8/2016,Standard Class,SG-20470,OFF-BI-10000088,26.352,8,0.7,-18.4464,5
4901,CA-2017-120936,17/12/2017,21/12/2017,Standard Class,CA-12310,OFF-ST-10001526,481.32,4,0,125.1432,9
4902,CA-2017-120936,17/12/2017,21/12/2017,Standard Class,CA-12310,OFF-SU-10002557,13.98,1,0,3.6348,3
4903,CA-2017-110884,7/3/2017,12/3/2017,Standard Class,SH-20395,OFF-BI-10003669,25.92,6,0.2,9.072,2
4904,CA-2017-110884,7/3/2017,12/3/2017,Standard Class,SH-20395,OFF-LA-10003510,91.59,3,0,42.1314,4
4905,US-2014-161613,1/12/2014,3/12/2014,Second Class,MC-17605,FUR-CH-10003746,674.058,3,0.3,-19.2588,4
4906,US-2014-146353,14/10/2014,16/10/2014,Second Class,JE-15610,OFF-BI-10003476,22.92,4,0,11.0016,8
4907,US-2014-146353,14/10/2014,16/10/2014,Second Class,JE-15610,OFF-ST-10001469,269.9,5,0,16.194,8
4908,CA-2014-133809,18/11/2014,23/11/2014,Second Class,MS-17530,OFF-BI-10001757,11.808,8,0.7,-8.6592,8
4909,CA-2014-133809,18/11/2014,23/11/2014,Second Class,MS-17530,TEC-PH-10004875,9.588,2,0.4,-2.0774,9
4910,CA-2017-127306,14/1/2017,18/1/2017,Standard Class,BH-11710,OFF-EN-10001219,18.336,3,0.2,6.6468,9
4911,CA-2017-127306,14/1/2017,18/1/2017,Standard Class,BH-11710,OFF-PA-10000019,36.288,7,0.2,12.7008,5
4912,CA-2017-127306,14/1/2017,18/1/2017,Standard Class,BH-11710,TEC-PH-10001924,111.984,2,0.2,6.999,4
4913,CA-2017-127306,14/1/2017,18/1/2017,Standard Class,BH-11710,OFF-BI-10002003,5.97,5,0.7,-4.577,9
4914,CA-2017-127306,14/1/2017,18/1/2017,Standard Class,BH-11710,OFF-BI-10003727,2.508,2,0.7,-1.8392,8
4915,CA-2015-161830,24/9/2015,26/9/2015,Second Class,ME-17725,OFF-AR-10004042,35.96,2,0,10.4284,4
4916,CA-2015-161830,24/9/2015,26/9/2015,Second Class,ME-17725,OFF-BI-10001097,14.952,3,0.2,5.4201,4
4917,CA-2017-163125,9/10/2017,11/10/2017,Second Class,MB-17305,OFF-AR-10004344,67.144,7,0.2,5.8751,6
4918,CA-2017-163125,9/10/2017,11/10/2017,Second Class,MB-17305,FUR-CH-10001802,254.058,3,0.3,-32.6646,2
4919,CA-2016-160304,2/1/2016,7/1/2016,Standard Class,BM-11575,FUR-BO-10004709,173.94,3,0,38.2668,7
4920,CA-2016-160304,2/1/2016,7/1/2016,Standard Class,BM-11575,TEC-PH-10000455,231.98,2,0,67.2742,7
4921,CA-2017-101728,19/8/2017,23/8/2017,Standard Class,SC-20575,OFF-BI-10002393,2.296,2,0.8,-3.9032,1
4922,CA-2017-114055,25/12/2017,29/12/2017,Second Class,MH-18115,OFF-PA-10004381,96.08,2,0,46.1184,6
4923,CA-2017-114055,25/12/2017,29/12/2017,Second Class,MH-18115,OFF-FA-10003059,3.62,2,0,1.1946,8
4924,CA-2017-114055,25/12/2017,29/12/2017,Second Class,MH-18115,OFF-PA-10000994,629.1,6,0,301.968,1
4925,CA-2017-114055,25/12/2017,29/12/2017,Second Class,MH-18115,TEC-PH-10002890,90.48,2,0,23.5248,8
4926,CA-2017-126438,10/9/2017,13/9/2017,First Class,AR-10345,OFF-AR-10003338,14.88,2,0,3.72,4
4927,CA-2017-117653,19/10/2017,23/10/2017,Standard Class,MO-17500,FUR-TA-10003008,91.275,1,0.5,-67.5435,8
4928,CA-2017-143245,1/12/2017,6/12/2017,Standard Class,AD-10180,OFF-PA-10001972,19.44,3,0,9.3312,1
4929,CA-2017-143245,1/12/2017,6/12/2017,Standard Class,AD-10180,FUR-CH-10000155,897.15,3,0,251.202,6
4930,US-2014-138828,2/9/2014,3/9/2014,First Class,KD-16345,OFF-AR-10000658,57.75,5,0,16.17,8
4931,US-2014-138828,2/9/2014,3/9/2014,First Class,KD-16345,OFF-PA-10000349,14.94,3,0,7.0218,7
4932,CA-2017-143651,25/3/2017,30/3/2017,Standard Class,FM-14215,OFF-AR-10001446,23.1,2,0,6.93,6
4933,CA-2015-106978,28/9/2015,4/10/2015,Standard Class,ZC-21910,OFF-EN-10004483,12.536,1,0.2,4.2309,8
4934,CA-2015-106978,28/9/2015,4/10/2015,Standard Class,ZC-21910,OFF-BI-10002012,1.08,2,0.7,-0.792,1
4935,CA-2015-106978,28/9/2015,4/10/2015,Standard Class,ZC-21910,OFF-FA-10003021,4.512,3,0.2,0.846,6
4936,CA-2015-155124,15/3/2015,21/3/2015,Standard Class,KS-16300,TEC-PH-10003356,16.776,3,0.2,1.6776,9
4937,CA-2017-150931,6/1/2017,13/1/2017,Standard Class,DP-13390,OFF-BI-10004728,33.74,7,0,15.5204,8
4938,CA-2014-157147,13/1/2014,18/1/2014,Standard Class,BD-11605,OFF-ST-10000078,1325.85,5,0,238.653,6
4939,CA-2014-157147,13/1/2014,18/1/2014,Standard Class,BD-11605,FUR-BO-10003034,333.999,3,0.15,3.9294,3
4940,CA-2014-157147,13/1/2014,18/1/2014,Standard Class,BD-11605,OFF-AR-10003514,19.9,5,0,6.567,5
4941,CA-2015-156482,6/2/2015,13/2/2015,Standard Class,IL-15100,FUR-CH-10001708,1268.82,9,0,266.4522,3
4942,CA-2015-156482,6/2/2015,13/2/2015,Standard Class,IL-15100,FUR-BO-10002598,283.92,4,0,82.3368,8
4943,CA-2015-156482,6/2/2015,13/2/2015,Standard Class,IL-15100,OFF-AR-10001022,5.68,2,0,1.7608,4
4944,CA-2017-106782,21/12/2017,27/12/2017,Standard Class,LP-17095,OFF-ST-10004459,375.34,1,0,18.767,6
4945,CA-2016-151372,5/9/2016,6/9/2016,First Class,JH-15985,OFF-PA-10004381,96.08,2,0,46.1184,9
4946,CA-2016-151372,5/9/2016,6/9/2016,First Class,JH-15985,OFF-BI-10000050,11.68,2,0.2,3.942,6
4947,CA-2016-151372,5/9/2016,6/9/2016,First Class,JH-15985,OFF-FA-10000304,4.36,2,0,1.7876,6
4948,CA-2014-102085,4/10/2014,9/10/2014,Standard Class,JD-16015,OFF-LA-10002475,29.24,4,0,13.7428,8
4949,CA-2017-107125,27/11/2017,2/12/2017,Standard Class,BD-11320,OFF-BI-10001989,117.488,7,0.2,41.1208,5
4950,CA-2017-107125,27/11/2017,2/12/2017,Standard Class,BD-11320,FUR-FU-10000732,18.84,3,0,6.0288,8
4951,CA-2016-125815,28/10/2016,1/11/2016,Second Class,DL-13330,OFF-AR-10004441,12.42,3,0,5.2164,7
4952,CA-2015-144190,9/6/2015,13/6/2015,Standard Class,NC-18415,OFF-PA-10000304,12.96,2,0,6.2208,6
4953,CA-2017-117926,8/12/2017,12/12/2017,Second Class,AS-10225,OFF-AP-10002670,69.48,1,0,20.844,6
4954,CA-2015-153906,16/3/2015,20/3/2015,Standard Class,MS-17980,TEC-PH-10001527,85.9,2,0,2.577,8
4955,CA-2014-160262,9/6/2014,13/6/2014,Second Class,TS-21205,OFF-AR-10002335,18.06,7,0,4.6956,9
4956,CA-2014-160262,9/6/2014,13/6/2014,Second Class,TS-21205,OFF-PA-10003641,79.14,3,0,36.4044,4
4957,CA-2014-160262,9/6/2014,13/6/2014,Second Class,TS-21205,FUR-FU-10002685,37.4,2,0,14.212,1
4958,CA-2015-127607,20/3/2015,26/3/2015,Standard Class,JK-15730,OFF-BI-10001308,2.512,2,0.8,-4.396,6
4959,CA-2015-127607,20/3/2015,26/3/2015,Standard Class,JK-15730,OFF-FA-10003485,18.864,9,0.2,6.1308,6
4960,CA-2016-166226,18/11/2016,22/11/2016,Standard Class,TC-21535,TEC-PH-10003357,61.192,1,0.2,6.1192,8
4961,CA-2016-166226,18/11/2016,22/11/2016,Standard Class,TC-21535,OFF-AP-10002867,67.84,1,0,18.3168,1
4962,CA-2014-156587,7/3/2014,8/3/2014,First Class,AB-10015,FUR-CH-10004477,48.712,1,0.2,5.4801,6
4963,CA-2014-156587,7/3/2014,8/3/2014,First Class,AB-10015,OFF-AR-10001427,17.94,3,0,4.6644,4
4964,CA-2014-156587,7/3/2014,8/3/2014,First Class,AB-10015,OFF-ST-10002344,242.94,3,0,4.8588,4
4965,CA-2016-141180,15/5/2016,19/5/2016,Second Class,DP-13000,OFF-BI-10000301,7.764,4,0.7,-5.176,9
4966,CA-2015-109708,25/5/2015,28/5/2015,Second Class,CY-12745,TEC-PH-10001944,467.04,4,0.2,58.38,9
4967,CA-2015-122406,2/8/2015,5/8/2015,Second Class,BE-11455,TEC-PH-10001527,128.85,3,0,3.8655,4
4968,CA-2015-122406,2/8/2015,5/8/2015,Second Class,BE-11455,OFF-PA-10001307,8.4,2,0,4.116,6
4969,CA-2015-122406,2/8/2015,5/8/2015,Second Class,BE-11455,TEC-AC-10004571,199.98,2,0,83.9916,8
4970,CA-2015-122406,2/8/2015,5/8/2015,Second Class,BE-11455,FUR-CH-10001973,110.98,1,0,15.5372,7
4971,US-2016-153815,6/11/2016,9/11/2016,First Class,KL-16555,FUR-CH-10000513,207.984,2,0.2,-28.5978,6
4972,US-2016-153815,6/11/2016,9/11/2016,First Class,KL-16555,OFF-PA-10002421,36.112,2,0.2,12.6392,7
4973,US-2016-153815,6/11/2016,9/11/2016,First Class,KL-16555,FUR-FU-10004090,35.568,2,0.2,5.7798,6
4974,US-2016-153815,6/11/2016,9/11/2016,First Class,KL-16555,OFF-PA-10004071,88.768,2,0.2,31.0688,8
4975,CA-2016-164896,7/11/2016,12/11/2016,Standard Class,PS-19045,OFF-PA-10002246,12.9,2,0,6.321,8
4976,CA-2015-142202,18/9/2015,23/9/2015,Second Class,JR-16210,TEC-AC-10003198,717.12,9,0.2,152.388,6
4977,CA-2015-165050,7/12/2015,9/12/2015,First Class,AH-10210,OFF-BI-10001031,21.36,5,0.2,7.209,9
4978,CA-2015-165050,7/12/2015,9/12/2015,First Class,AH-10210,OFF-BI-10003727,6.688,2,0.2,2.3408,2
4979,CA-2015-165050,7/12/2015,9/12/2015,First Class,AH-10210,TEC-PH-10001336,773.94,6,0,224.4426,6
4980,US-2016-131114,9/12/2016,13/12/2016,Second Class,RW-19630,OFF-SU-10001664,20.568,3,0.2,1.5426,1
4981,US-2016-131114,9/12/2016,13/12/2016,Second Class,RW-19630,OFF-AP-10003971,4.356,2,0.8,-11.7612,6
4982,US-2016-131114,9/12/2016,13/12/2016,Second Class,RW-19630,TEC-AC-10000199,19.04,4,0.2,-1.428,9
4983,CA-2014-160066,16/11/2014,22/11/2014,Standard Class,AH-10075,OFF-LA-10001045,5.22,2,0,2.4012,7
4984,CA-2016-109925,6/11/2016,10/11/2016,Second Class,IM-15070,OFF-ST-10003442,84.84,3,0,22.9068,9
4985,CA-2015-160696,6/9/2015,10/9/2015,Standard Class,CK-12760,OFF-FA-10003059,7.24,5,0.2,1.1765,6
4986,CA-2014-125171,3/9/2014,3/9/2014,Same Day,AG-10390,OFF-LA-10001175,14.4,5,0,7.056,7
4987,CA-2016-149279,24/4/2016,28/4/2016,Standard Class,CL-12700,OFF-PA-10003441,15.552,3,0.2,5.4432,4
4988,CA-2016-149279,24/4/2016,28/4/2016,Standard Class,CL-12700,FUR-CH-10004287,1325.76,6,0.2,149.148,6
4989,CA-2016-149279,24/4/2016,28/4/2016,Standard Class,CL-12700,OFF-BI-10004040,3.108,2,0.7,-2.1756,2
4990,CA-2017-107321,31/8/2017,4/9/2017,Standard Class,AW-10930,OFF-BI-10004022,6.672,3,0.2,2.1684,8
4991,CA-2017-107321,31/8/2017,4/9/2017,Standard Class,AW-10930,TEC-PH-10002200,689.408,4,0.2,77.5584,8
4992,US-2017-122714,7/12/2017,13/12/2017,Standard Class,HG-14965,OFF-BI-10001120,1889.99,5,0.8,-2929.4845,8
4993,CA-2015-153038,18/12/2015,25/12/2015,Standard Class,RB-19645,OFF-EN-10000461,55.936,8,0.2,18.8784,8
4994,CA-2015-153038,18/12/2015,25/12/2015,Standard Class,RB-19645,OFF-LA-10004008,18.432,8,0.2,5.9904,5
4995,CA-2015-153038,18/12/2015,25/12/2015,Standard Class,RB-19645,FUR-FU-10000221,20.32,5,0.2,3.556,6
4996,CA-2014-132227,4/11/2014,10/11/2014,Standard Class,SZ-20035,OFF-BI-10000962,52.064,4,0.2,18.8732,2
4997,CA-2017-155824,10/3/2017,15/3/2017,Standard Class,KS-16300,OFF-AP-10000390,48.784,1,0.2,3.6588,7
4998,CA-2017-155824,10/3/2017,15/3/2017,Standard Class,KS-16300,OFF-BI-10000014,13.092,4,0.7,-10.0372,9
4999,CA-2016-129238,31/1/2016,4/2/2016,Standard Class,SC-20050,TEC-PH-10004120,109.592,1,0.2,8.2194,1
5000,CA-2016-129238,31/1/2016,4/2/2016,Standard Class,SC-20050,OFF-PA-10002764,56.7,5,0,27.783,6
5001,CA-2017-159688,7/5/2017,12/5/2017,Standard Class,AB-10060,TEC-AC-10000736,79.99,1,0,28.7964,2
5002,CA-2016-136126,24/5/2016,24/5/2016,Same Day,EH-14125,OFF-SU-10000898,69.5,5,0,20.155,2
5003,CA-2016-136126,24/5/2016,24/5/2016,Same Day,EH-14125,OFF-PA-10004327,191.6,4,0,91.968,6
5004,CA-2016-155033,7/10/2016,12/10/2016,Standard Class,CC-12475,OFF-PA-10000143,10.56,2,0,5.0688,4
5005,CA-2014-156006,30/4/2014,2/5/2014,Second Class,TM-21010,TEC-AC-10002550,47.79,3,0,16.2486,4
5006,CA-2015-158659,10/11/2015,14/11/2015,Second Class,SC-20695,OFF-ST-10003306,714.3,5,0,207.147,3
5007,CA-2015-169796,9/11/2015,14/11/2015,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0,1114.512,1
5008,CA-2015-169796,9/11/2015,14/11/2015,Standard Class,Dp-13240,OFF-ST-10001505,17.94,3,0,3.0498,1
5009,CA-2015-102876,7/9/2015,14/9/2015,Standard Class,LR-17035,OFF-BI-10004781,9.522,1,0.7,-6.9828,5
5010,CA-2015-102876,7/9/2015,14/9/2015,Standard Class,LR-17035,TEC-PH-10002680,791.964,6,0.4,-131.994,9
5011,CA-2015-102876,7/9/2015,14/9/2015,Standard Class,LR-17035,OFF-BI-10000848,4.923,3,0.7,-3.9384,4
5012,US-2017-139647,11/5/2017,13/5/2017,First Class,TS-21370,FUR-BO-10004467,209.979,7,0.7,-356.9643,9
5013,US-2017-160465,21/7/2017,26/7/2017,Standard Class,SW-20350,OFF-BI-10001670,33.93,3,0.7,-22.62,2
5014,US-2017-160465,21/7/2017,26/7/2017,Standard Class,SW-20350,OFF-ST-10000136,222.32,7,0.2,25.011,4
5015,US-2017-160465,21/7/2017,26/7/2017,Standard Class,SW-20350,TEC-PH-10004522,210.564,6,0.4,-52.641,5
5016,CA-2014-153850,24/11/2014,29/11/2014,Standard Class,TH-21100,FUR-FU-10002960,35.168,7,0.2,9.6712,5
5017,CA-2014-153850,24/11/2014,29/11/2014,Standard Class,TH-21100,TEC-PH-10002584,1502.376,4,0.4,-250.396,7
5018,CA-2014-127558,15/11/2014,18/11/2014,First Class,SS-20410,FUR-FU-10002505,10.11,3,0,3.2352,9
5019,CA-2014-127558,15/11/2014,18/11/2014,First Class,SS-20410,TEC-AC-10003832,772.47,3,0,146.7693,2
5020,CA-2014-127558,15/11/2014,18/11/2014,First Class,SS-20410,OFF-SU-10002537,20.46,2,0,5.3196,8
5021,CA-2017-136511,23/3/2017,25/3/2017,Second Class,MZ-17515,OFF-SU-10003505,347.58,3,0,17.379,4
5022,CA-2016-133795,18/12/2016,24/12/2016,Standard Class,JE-15475,TEC-AC-10001465,72.64,2,0,21.792,9
5023,CA-2016-133795,18/12/2016,24/12/2016,Standard Class,JE-15475,TEC-AC-10003832,772.47,3,0,146.7693,6
5024,CA-2016-133795,18/12/2016,24/12/2016,Standard Class,JE-15475,FUR-FU-10003731,39.92,4,0,11.1776,6
5025,US-2017-130953,29/7/2017,3/8/2017,Standard Class,RF-19735,OFF-BI-10004828,33.48,2,0,16.4052,5
5026,US-2017-130953,29/7/2017,3/8/2017,Standard Class,RF-19735,TEC-PH-10003012,461.97,3,0,133.9713,4
5027,US-2017-130953,29/7/2017,3/8/2017,Standard Class,RF-19735,OFF-AP-10002311,137.62,2,0,60.5528,6
5028,US-2017-130953,29/7/2017,3/8/2017,Standard Class,RF-19735,FUR-CH-10004626,302.67,3,0,72.6408,4
5029,CA-2014-151792,2/9/2014,7/9/2014,Second Class,CV-12295,TEC-AC-10001606,239.976,3,0.2,53.9946,9
5030,CA-2017-139304,29/1/2017,2/2/2017,Standard Class,VG-21790,OFF-AR-10001216,8.34,3,0,2.1684,4
5031,CA-2017-139304,29/1/2017,2/2/2017,Standard Class,VG-21790,OFF-SU-10001664,8.57,1,0,2.2282,4
5032,CA-2017-139304,29/1/2017,2/2/2017,Standard Class,VG-21790,OFF-BI-10002498,119.616,8,0.2,40.3704,2
5033,CA-2016-155166,26/12/2016,2/1/2017,Standard Class,BB-11545,FUR-CH-10003968,212.94,3,0,25.5528,9
5034,CA-2016-155166,26/12/2016,2/1/2017,Standard Class,BB-11545,OFF-AP-10002765,26.49,1,0,7.4172,6
5035,CA-2015-103954,9/8/2015,13/8/2015,Second Class,HR-14770,FUR-BO-10004690,687.4,5,0,48.118,7
5036,CA-2014-169803,6/4/2014,12/4/2014,Standard Class,SC-20260,FUR-TA-10000688,653.55,3,0,111.1035,5
5037,CA-2014-169803,6/4/2014,12/4/2014,Standard Class,SC-20260,TEC-AC-10003441,33.9,2,0,2.034,9
5038,CA-2017-141719,17/11/2017,21/11/2017,Second Class,EG-13900,TEC-AC-10003610,239.96,5,0.2,83.986,5
5039,CA-2015-136469,11/7/2015,12/7/2015,First Class,TS-21370,FUR-TA-10001520,199.836,4,0.3,-37.1124,7
5040,CA-2015-136469,11/7/2015,12/7/2015,First Class,TS-21370,TEC-PH-10001817,716,2,0,193.32,6
5041,CA-2015-136469,11/7/2015,12/7/2015,First Class,TS-21370,OFF-BI-10004492,221.06,7,0,103.8982,7
5042,CA-2016-158694,10/11/2016,13/11/2016,Second Class,AI-10855,OFF-PA-10002421,67.71,3,0,32.5008,6
5043,CA-2016-158694,10/11/2016,13/11/2016,Second Class,AI-10855,OFF-AP-10000055,129.92,4,0,38.976,5
